Hannah,Griffith,2023-12-05 0:00:00,BP p.l.c. (British Petroleum),Aditionals,Social Network Logging,Conservation Officer,Organization,About Me,Social Media | Marketing | Innovation,,Professional Development | Social Media | Sales,Maths | Mentoring | Web Design,Rating,No,Human Coded (Manual Validation),Educational Programs and Workshops,Marketing Agencies,,Organize a Community Charity Event,Expand Membership Base,IT Security Firms,Join Our Green Initiative,I contributed to the development of a cutting-edge medical device that improved patient outcomes and revolutionized the standard of care,Team Building,Art Collectors,Create a Connected City
Christopher,Morris,2023-12-01 0:00:00,Wells Fargo & Company,Aditionals,Social Network Logging,Psychotherapist,Commerce Chamber,About Me,Public Speaking | Mentorship | Consulting,,Branding | Real State | Public Speaking,UX Designer | Public Speaking | Education & Training,Double-Thumbs Up,Archive Member,Human Coded (Manual Validation),Local Community Projects,Manufacturing Companies,,Offer Business Financial Planning Workshops,Develop Senior Care Programs,Create Climate Change Investment,Empower Women in Business,"Established a crisis response team and protocol, effectively mitigating the impact of a natural disaster on company operations",R&D Funding,Journalists,Achieve Gender Parity
Ronald,Vasquez,2023-12-09 0:00:00,Airbus SE,Aditionals,Google,Museum/Gallery Conservator,Commerce Chamber,,Business Strategy | Marketing | Innovation,,Social Media | Marketing | Rerearch,Finance | Education | Maths,Thumb Down,Yes,Human Coded (Manual Validation),Workforce Development,Technology Innovators,,Increase Engagement Rate,Develop Smart City Initiatives,Tech Startups,Amplify Local Talent,I implemented a mental health program at work and managed to help more than 30 coworkers.,Top Needs,Food Entrepreneurs,Boost International Business
Patricia,Kissel,12/12/2023,Intel Corporation,Aditionals,Social Network Logging,Contractor,Organization,About Me,Research | AI & Machine Learning | Career Advancement,,Health & Wellness | Business Strategy | Education & Training,Engineering | Maths | Management,Thump Down,No,Human Coded (Manual Validation),Effective Leadership,Fashion Industry Leaders,,Organize a Job Fair for Members,Promote Renewable Energy Use,Local Farmers,Shape the Future of Our Cityscape,"Successfully managed a crisis communication strategy during a public relations crisis, preserving the company's reputation and stakeholder trust.",Production Efficiency,Investors and Bankers,Boost Local Economy
Ruben,Parker,2023-12-02 0:00:00,Wells Fargo & Company,,Social Network Logging,Job Title,Organization,About Me,Health & Wellness | Diversity & Inclusion | Trends,Tags Description,Public Speaking | Cibersecurity | Mentorship,Soft Skills | Engineering | Research,Thumb Down,Yes,No,Crisis Management Plan,Consumer Goods Manufacturers,About the Organization,Develop a Chamber Ambassador Program,Develop Senior Care Programs,Tourism Boards,Spotlight on Local Cinema,Developed and implemented a sustainability initiative that reduced the company's carbon footprint by 40% in one year.,Artistic Talent,Healthcare Reformists,Preserve Cultural Landmarks
Richard,Knight,2023-12-04 0:00:00,Dell Technologies Inc.,,LinkedIn,Sports Development Officer,Commerce Chamber,About Me,Profesional Development | Leadership | Sustainability,Tags Description,Fitness | Health Care | Sustainability,Web Design | Technology Generator | Technology Advocate,Thumb Down,No,No,Crisis Management Plan,Economic Development Agencies,,Strengthen Local Business Partnerships,Support Renewable Energy Projects,Transport Companies,Support Innovation and Entrepreneurship,"Successfully negotiated a major business deal, resulting in a strategic partnership that significantly expanded the company's market reach",STEM Education,Travel Agencies,Promote Traditional Crafts
Clifford,Anderson,2023-12-01 0:00:00,Ford Motor Company,,Google,Quality Manager,Commerce Chamber,,Corporate Responsability | Compliance | Branding,Tags Description,Research | Education & Training | Branding,Web Design | Content Creation | Science,Rating,No,Human Coded (Manual Validation),Government Relations,E-commerce Businesses,,Create a New Member Onboarding Guide,Expand Membership Base,Artisan Cooperatives,Expand Your Global Reach with Us,I have been selected for an investigation in Switzerland regarding the 2019 financial crisis and have won the award for the best academic essay,Production Support,Health Practitioners,Foster Local Sports
Patricia,Kissel,2023-08-12 0:00:00,Dell Technologies Inc.,,Social Network Logging,Business Manager,Commerce Chamber,About Me,AI & Machine Learning | Education | Mental Health,Tags Description,Research | Innovation | Book Clubs,E-Commerce | Digital Marketing | Content Creation,Single-Thumb Up,Yes,Yes,Technology Training for Members,Local Business Owners,About the Organization,Launch a Business Pitch Competition,Promote Bicycle-Friendly Initiatives,Private Partnerships,Help Us Innovate and Transform,"In our hotel chain, we provide accommodation for migrants.",Emergency Plans,Local Businesses,Foster Local Sports
Cristina,Gonzalez,2023-12-09 0:00:00,Bayer AG,Aditionals,Google,Conservation Officer,Commerce Chamber,About Me,Interest,Tags Description,Professional Development | Leadership | Tecchnology,Marketing | Science | International Business,Single-Thumb Up,Yes,Human Coded (Manual Validation),Health and Safety Standards,International Business Partners,About the Organization,Create a New Member Onboarding Guide,Enhance Retail Sector,Transport Companies,Power Our Future Sustainably,"Successfully managed a crisis communication strategy during a public relations crisis, preserving the company's reputation and stakeholder trust.",Production Support,Educators,Nurture Startups
Louis,Floyd,2023-12-01 0:00:00,Company,,Social Network Logging,"Presenter, Broadcasting",Organization,About Me,Networking | Leadership | Business Strategy,,Research | Education & Training | Branding,Management | Technology Generator | Digital Marketing,Rating,Archive Member,Yes,Member-Exclusive Offers and Discounts,International Business Partners,About the Organization,Create a New Member Onboarding Guide,Enhance Water Conservation Efforts,HR Firms,Join the Renewable Energy Movement,"Led a cross-functional team in the development and launch of a mobile app that addressed a specific market need, gaining widespread user adoption",Mentorship Programs,Local Businesses,Showcase Local Art
Clifford,Scott,2023-12-01 0:00:00,AT&T Inc.,,LinkedIn,Geophysical Data Processor,Organization,About Me,Trends | Social Medial | E-Commerce,Tags Description,Research | Innovation | Book Clubs,Web Design | Technology Generator | Technology Advocate,Thumb Down,Archive Member,Human Coded (Manual Validation),Collaboration with Local Businesses,Public Relations Specialists,About the Organization,Improve Social Media Presence,Promote Green Building Practices,Community Engagement,Preserve Our History,"Introduced a new product or service that significantly contributed to the company's revenue growth, achieving a 50% increase in sales within the first year.",Security Solutions,Tech Companies,Implement Water-Saving Practices
John,Lewis,2023-12-09 0:00:00,Exxon Mobil Corporation,Aditionals,Google,Financial Manager,Organization,About Me,Entrepreneurship | Education & Training | Career Advancement,Tags Description,Cofounder | Coaching | Investment,Content Creation | Web Design | Story Teller,Thumb Down,No,Yes,Sponsorship and Funding,IT Service Providers,About the Organization,Facilitate Business-to-Business Discounts,Enhance Financial Services,Industrial Associations,Collaborate in Workforce Development,"Mentored and coached a team member, helping them advance in their career and secure a leadership role within the organization",Eco-friendly Practices,Food Entrepreneurs,Promote Local Filmmaking
Erika,Allen,2023-12-06 0:00:00,"Samsung Electronics Co., Ltd.",Aditionals,LinkedIn,Digital Marketing Manager,Organization,,Innovation | Education & Training | Research,,Technology | Marketing | E-Commerce,Technology Generator | Science | Engineering,Thumb Down,Yes,No,Feedback Mechanisms,Agricultural Leaders,About the Organization,Start a Chamber Podcast,Strengthen Advocacy Impact,Industrial Associations,Enhance Our Sporting Facilities,"Led a cross-functional team in the development and launch of a mobile app that addressed a specific market need, gaining widespread user adoption",Production Support,Cybersecurity Experts,Increase Workforce Capability
Kari,Mccarty,2023-12-09 0:00:00,Sony Corporation,,LinkedIn,Pensions Consultant,Commerce Chamber,,Research | Education & Training | Remote Work,,Technology | Trends | Innovation,Public Speaking | Marketing | Finances,Rating,Yes,Human Coded (Manual Validation),Networking Opportunities,Marketing Agencies,,Create a Resource Library for Members,Enhance Cybersecurity,Policy Makers,Improve Healthcare Systems,I spearheaded a cost-cutting initiative that resulted in substantial savings without compromising product or service quality,Production Efficiency,Cybersecurity Experts,Push for Better Healthcare
Christine,Palmer,2023-12-06 0:00:00,Bank of America Corporation,,Social Network Logging,Sports Administrator,Commerce Chamber,About Me,Business Strategy | Cibersecurity | Career Advancement,,Fitness | Health Care | Sustainability,Engineering | Maths | Management,Double-Thumbs Up,No,Yes,Local Community Projects,Real Estate Developers,,Launch New Member Welcome Program,Promote Local Tourism,Cultural Organizations,Preserve Our History,I collaborated with industry influencers to create a successful marketing campaign that increased brand awareness and market share.,Market Research,Property Investors,Increase Trust Ratio
Bridget,Mccarty,2023-12-04 0:00:00,"Cisco Systems, Inc.",Aditionals,Social Network Logging,Conservation Officer,Organization,,Learning | Research | Academics,Tags Description,Rearch | Education & Training | Cibersecurity,Education & Training | Business | Design & UX,Thumb Down,Archive Member,Yes,Technology Upgrades,Healthcare Providers,,Develop Community Service Initiatives,Promote Renewable Energy Use,Environmental Groups,Help Us Innovate and Transform,"Every six months, our company dedicates an advertising campaign to raising awareness about addictions.",Athletic Programs,Historians,Help Startups Thrive
Katrina,Lewis,2023-08-12 0:00:00,Intel Corporation,Aditionals,LinkedIn,Production Manager,Organization,About Me,Business Strategy | Marketing | Innovation,,Diversity & Inclusion | Mental Health | Fitness,E-Commerce | Digital Marketing | Data Analytics,Rating,Yes,No,Data Management,Pharmaceutical Companies,,Develop a Local Tourism Promotion Plan,Cultivate Entrepreneurial Ecosystem,Retail Associations,Enhance Community Spaces,"I led a team in the successful launch of a new product line, contributing to the company's expansion into international markets",Health Programs,Urban Planners,Goals
Karen,Luna,2023-12-07 0:00:00,"Honda Motor Co., Ltd.",Aditionals,Social Network Logging,Systems Engineer,Commerce Chamber,About Me,Compliance | Provesional Development | Leadership,,Economic Development | Cibersecurity | Leadership,Finances | Mentoring | Marketing,Thumb Down,No,No,A Key Organizational Need,Sports Teams and Associations,,Launch a Chamber Mobile App,Enhance Cybersecurity,Animal Shelters,Support Innovation and Entrepreneurship,"Successfully negotiated a major business deal, resulting in a strategic partnership that significantly expanded the company's market reach",Market Research,Urban Planners,Create Jobs for Elderly
